,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,mt,inns,rn,fo,si,ft,ft,hn,bf,dk,times_not_out,hs,bta,btsr,country_id,target_value,target_id,is_home,current_age,opposition_mt,opposition_inns,opposition_rn,opposition_fo,opposition_si,opposition_ft,opposition_hn,opposition_bf,opposition_dk,opposition_times_not_out,opposition_hs,opposition_bta,opposition_btsr,host_mt,host_inns,host_rn,host_fo,host_si,host_ft,host_hn,host_bf,host_dk,host_times_not_out,host_hs,host_bta,host_btsr,batting_positionval1_mt,batting_positionval1_inns,batting_positionval1_rn,batting_positionval1_fo,batting_positionval1_si,batting_positionval1_ft,batting_positionval1_hn,batting_positionval1_bf,batting_positionval1_dk,batting_positionval1_times_not_out,batting_positionval1_hs,batting_positionval1_bta,batting_positionval1_btsr
32554,326968,2023-01-13 09:30:00,5,7,487,2.0,2,0,1,0,0,0,1,4,6,0.0,0.0,11656.0,6,7,19,16.0,510.0,45.0,24.0,0.0,0.0,2.0,430.0,0.0,4.0,140.0,42.5,118.6,7,7.0,1,False,31.934246575342467,3,3.0,58.0,4.0,2.0,0.0,0.0,62.0,0.0,0.0,43.0,19.33,93.54,3,3.0,58.0,4.0,2.0,0.0,0.0,62.0,0.0,0.0,43.0,19.33,93.54,6.0,6.0,47.0,3.0,1.0,0.0,0.0,71.0,0.0,1.0,14.0,9.4,66.19
32556,326968,2023-01-24 08:00:00,5,6,1055,2.0,2,0,1,0,0,0,1,4,6,0.0,0.0,11667.0,7,6,19,16.0,510.0,45.0,24.0,0.0,0.0,2.0,430.0,0.0,4.0,140.0,42.5,118.6,6,26.0,1,False,31.964383561643835,4,3.0,188.0,19.0,11.0,0.0,1.0,130.0,0.0,0.0,140.0,62.66,144.61,3,3.0,188.0,19.0,11.0,0.0,1.0,130.0,0.0,0.0,140.0,62.66,144.61,9.0,9.0,460.0,42.0,23.0,0.0,2.0,357.0,0.0,3.0,140.0,76.66,128.85
32558,326968,2023-01-18 08:00:00,5,6,1981,2.0,2,0,1,0,0,0,1,4,6,0.0,0.0,11661.0,7,6,19,16.0,510.0,45.0,24.0,0.0,0.0,2.0,430.0,0.0,4.0,140.0,42.5,118.6,6,140.0,1,False,31.947945205479453,4,3.0,188.0,19.0,11.0,0.0,1.0,130.0,0.0,0.0,140.0,62.66,144.61,3,3.0,188.0,19.0,11.0,0.0,1.0,130.0,0.0,0.0,140.0,62.66,144.61,9.0,9.0,460.0,42.0,23.0,0.0,2.0,357.0,0.0,3.0,140.0,76.66,128.85
32566,820677,2023-06-09 12:30:00,4,27,848,2.0,2,0,1,0,0,0,1,3,16,0.0,0.0,9578.0,4,27,16,14.0,374.0,24.0,6.0,1.0,1.0,0.0,564.0,0.0,3.0,87.0,34.0,66.31,27,20.0,1,False,26.24109589041096,3,3.0,59.0,2.0,2.0,0.0,0.0,89.0,0.0,1.0,32.0,29.5,66.29,3,3.0,59.0,2.0,2.0,0.0,0.0,89.0,0.0,1.0,32.0,29.5,66.29,6.0,6.0,136.0,7.0,4.0,0.0,0.0,220.0,0.0,1.0,33.0,27.2,61.81
32567,820677,2023-06-04 12:30:00,4,27,848,2.0,2,0,1,0,0,0,1,3,16,0.0,0.0,9573.0,4,27,16,14.0,374.0,24.0,6.0,1.0,1.0,0.0,564.0,0.0,3.0,87.0,34.0,66.31,27,7.0,1,False,26.22739726027397,3,3.0,59.0,2.0,2.0,0.0,0.0,89.0,0.0,1.0,32.0,29.5,66.29,3,3.0,59.0,2.0,2.0,0.0,0.0,89.0,0.0,1.0,32.0,29.5,66.29,6.0,6.0,136.0,7.0,4.0,0.0,0.0,220.0,0.0,1.0,33.0,27.2,61.81
32570,820677,2023-08-01 13:30:00,4,4,2041,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,9631.0,5,6,16,14.0,374.0,24.0,6.0,1.0,1.0,0.0,564.0,0.0,3.0,87.0,34.0,66.31,4,6.0,1,True,26.386301369863013,3,3.0,59.0,5.0,0.0,0.0,0.0,94.0,0.0,1.0,48.0,29.5,62.76,7,7.0,123.0,9.0,1.0,0.0,0.0,219.0,0.0,1.0,48.0,20.5,56.16,2.0,2.0,22.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,16.0,11.0,52.38
32573,820677,2023-07-05 07:00:00,4,0,260,2.0,1,1,1,0,0,0,1,3,16,0.0,0.0,9604.0,3,37,16,14.0,374.0,24.0,6.0,1.0,1.0,0.0,564.0,0.0,3.0,87.0,34.0,66.31,9,29.0,1,False,26.312328767123287,1,1.0,29.0,3.0,0.0,0.0,0.0,49.0,0.0,0.0,29.0,29.0,59.18,2,2.0,116.0,9.0,1.0,1.0,0.0,145.0,0.0,0.0,87.0,58.0,80.0,1.0,1.0,29.0,3.0,0.0,0.0,0.0,49.0,0.0,0.0,29.0,29.0,59.18
32574,820677,2023-07-29 13:30:00,4,4,199,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,9628.0,6,6,16,14.0,374.0,24.0,6.0,1.0,1.0,0.0,564.0,0.0,3.0,87.0,34.0,66.31,4,48.0,1,True,26.378082191780823,3,3.0,59.0,5.0,0.0,0.0,0.0,94.0,0.0,1.0,48.0,29.5,62.76,7,7.0,123.0,9.0,1.0,0.0,0.0,219.0,0.0,1.0,48.0,20.5,56.16,4.0,4.0,144.0,10.0,1.0,1.0,0.0,187.0,0.0,1.0,87.0,48.0,77.0
32632,308967,2023-01-27 11:00:00,1,3,949,2.0,2,0,1,0,0,0,1,9,16,0.0,0.0,11829.0,5,3,175,148.0,4928.0,400.0,166.0,25.0,25.0,11.0,4193.0,13.0,26.0,162.0,40.39,117.52,3,36.0,1,False,32.40821917808219,17,15.0,555.0,46.0,19.0,2.0,2.0,488.0,2.0,3.0,131.0,46.25,113.72,8,8.0,415.0,33.0,18.0,1.0,2.0,362.0,2.0,2.0,131.0,69.16,114.64,34.0,34.0,1181.0,96.0,44.0,5.0,3.0,1061.0,3.0,4.0,150.0,39.36,111.31
32650,308967,2023-03-06 06:00:00,1,25,1931,2.0,2,0,1,0,0,0,1,9,16,0.0,0.0,11867.0,6,25,175,148.0,4928.0,400.0,166.0,25.0,25.0,11.0,4193.0,13.0,26.0,162.0,40.39,117.52,25,26.0,1,False,32.512328767123286,10,9.0,405.0,28.0,12.0,5.0,0.0,325.0,0.0,0.0,76.0,45.0,124.61,6,6.0,256.0,19.0,6.0,3.0,0.0,219.0,0.0,0.0,76.0,42.66,116.89,70.0,70.0,2110.0,172.0,53.0,11.0,4.0,1917.0,6.0,11.0,129.0,35.76,110.06
32654,308967,2023-03-01 06:00:00,1,25,2025,2.0,2,0,1,0,0,0,1,9,16,0.0,0.0,11862.0,5,25,175,148.0,4928.0,400.0,166.0,25.0,25.0,11.0,4193.0,13.0,26.0,162.0,40.39,117.52,25,9.0,1,False,32.4986301369863,10,9.0,405.0,28.0,12.0,5.0,0.0,325.0,0.0,0.0,76.0,45.0,124.61,6,6.0,256.0,19.0,6.0,3.0,0.0,219.0,0.0,0.0,76.0,42.66,116.89,34.0,34.0,1181.0,96.0,44.0,5.0,3.0,1061.0,3.0,4.0,150.0,39.36,111.31
32657,481979,2023-09-09 11:00:00,3,3,949,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,10889.0,10,2,22,7.0,40.0,3.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,10.0,6.66,67.79,3,10.0,1,True,29.832876712328765,4,2.0,11.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,10.0,11.0,78.57,14,4.0,24.0,2.0,0.0,0.0,0.0,38.0,0.0,1.0,10.0,8.0,63.15,3.0,3.0,20.0,2.0,0.0,0.0,0.0,22.0,1.0,0.0,10.0,6.66,90.9
32677,417268,2023-06-27 07:00:00,30,0,261,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,11212.0,2,8,90,83.0,1941.0,177.0,23.0,10.0,10.0,2.0,2733.0,3.0,2.0,114.0,23.96,71.02,9,7.0,1,False,30.71780821917808,3,3.0,69.0,5.0,0.0,1.0,0.0,85.0,0.0,0.0,55.0,23.0,81.17,13,13.0,332.0,25.0,5.0,1.0,1.0,488.0,1.0,1.0,114.0,27.66,68.03,19.0,19.0,402.0,42.0,2.0,2.0,0.0,656.0,1.0,1.0,91.0,22.33,61.28
32687,417268,2023-07-01 07:00:00,30,0,260,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,11216.0,2,4,90,83.0,1941.0,177.0,23.0,10.0,10.0,2.0,2733.0,3.0,2.0,114.0,23.96,71.02,9,74.0,1,False,30.72876712328767,2,2.0,78.0,7.0,0.0,1.0,0.0,117.0,0.0,1.0,74.0,78.0,66.66,13,13.0,332.0,25.0,5.0,1.0,1.0,488.0,1.0,1.0,114.0,27.66,68.03,19.0,19.0,402.0,42.0,2.0,2.0,0.0,656.0,1.0,1.0,91.0,22.33,61.28
32692,417268,2023-06-21 07:00:00,30,0,261,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,11206.0,2,29,90,83.0,1941.0,177.0,23.0,10.0,10.0,2.0,2733.0,3.0,2.0,114.0,23.96,71.02,9,4.0,1,False,30.7013698630137,9,8.0,88.0,9.0,1.0,0.0,0.0,124.0,0.0,0.0,33.0,11.0,70.96,13,13.0,332.0,25.0,5.0,1.0,1.0,488.0,1.0,1.0,114.0,27.66,68.03,19.0,19.0,402.0,42.0,2.0,2.0,0.0,656.0,1.0,1.0,91.0,22.33,61.28
32711,25490,2023-06-27 07:00:00,30,0,261,2.0,1,1,1,0,0,0,1,7,16,0.0,0.0,13234.0,4,8,112,106.0,2928.0,198.0,65.0,18.0,18.0,4.0,3928.0,5.0,12.0,127.0,31.14,74.54,9,10.0,1,False,36.25753424657534,3,3.0,39.0,4.0,2.0,0.0,0.0,43.0,1.0,0.0,29.0,13.0,90.69,13,13.0,520.0,39.0,8.0,3.0,1.0,686.0,0.0,2.0,127.0,47.27,75.8,54.0,54.0,1657.0,108.0,36.0,10.0,3.0,2269.0,3.0,6.0,127.0,34.52,73.02
32724,25490,2023-07-01 07:00:00,30,0,260,2.0,1,1,1,0,0,0,1,7,16,0.0,0.0,13238.0,5,4,112,106.0,2928.0,198.0,65.0,18.0,18.0,4.0,3928.0,5.0,12.0,127.0,31.14,74.54,9,13.0,1,False,36.26849315068493,2,2.0,46.0,6.0,0.0,0.0,0.0,82.0,0.0,1.0,33.0,46.0,56.09,13,13.0,520.0,39.0,8.0,3.0,1.0,686.0,0.0,2.0,127.0,47.27,75.8,25.0,25.0,704.0,50.0,14.0,4.0,1.0,973.0,1.0,3.0,101.0,32.0,72.35
32730,25490,2023-06-21 07:00:00,30,0,261,2.0,1,1,1,0,0,0,1,7,16,0.0,0.0,13228.0,5,29,112,106.0,2928.0,198.0,65.0,18.0,18.0,4.0,3928.0,5.0,12.0,127.0,31.14,74.54,9,10.0,1,False,36.24109589041096,16,14.0,321.0,21.0,8.0,1.0,1.0,429.0,1.0,2.0,101.0,26.75,74.82,13,13.0,520.0,39.0,8.0,3.0,1.0,686.0,0.0,2.0,127.0,47.27,75.8,25.0,25.0,704.0,50.0,14.0,4.0,1.0,973.0,1.0,3.0,101.0,32.0,72.35
32734,1069820,2023-04-02 07:30:00,28,28,1696,2.0,1,0,1,0,0,0,1,1,16,0.0,0.0,8364.0,11,27,14,8.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,2.0,4.5,24.32,28,1.0,1,True,22.915068493150685,4,2.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,2.0,18.18,6,4.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,2.0,2.5,29.41,8.0,8.0,9.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,2.0,4.5,24.32
32735,1069820,2023-03-26 07:30:00,28,28,1695,2.0,1,0,1,0,0,0,1,1,16,0.0,0.0,8357.0,11,11,14,8.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,2.0,4.5,24.32,28,1.0,1,True,22.895890410958906,1,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,14.28,6,4.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,2.0,2.5,29.41,8.0,8.0,9.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,2.0,4.5,24.32
32736,1069820,2023-02-20 03:15:00,28,0,1939,2.0,1,1,1,0,0,0,1,1,16,0.0,0.0,8323.0,11,30,14,8.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,2.0,4.5,24.32,32,0.0,1,False,22.802739726027397,4,3.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,2.0,,33.33,3,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,,20.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,2.0,4.5,24.32
32739,794713,2023-03-16 03:15:00,32,32,1939,2.0,1,0,1,0,9,0,1,6,16,0.0,0.0,9549.0,1,27,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,32,50.0,1,True,26.161643835616438,10,9.0,156.0,16.0,4.0,1.0,0.0,210.0,0.0,0.0,50.0,17.33,74.28,15,14.0,343.0,40.0,10.0,1.0,1.0,360.0,2.0,0.0,115.0,24.5,95.27,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32740,794713,2023-03-03 06:00:00,32,0,2439,2.0,1,1,1,0,0,0,1,6,16,0.0,0.0,9536.0,1,20,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,27,0.0,1,False,26.126027397260273,10,10.0,235.0,27.0,3.0,2.0,0.0,278.0,2.0,0.0,56.0,23.5,84.53,7,7.0,128.0,11.0,1.0,2.0,0.0,169.0,1.0,0.0,56.0,18.28,75.73,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32742,794713,2023-06-22 07:00:00,32,0,260,2.0,1,1,1,0,0,0,1,6,16,0.0,0.0,9647.0,1,4,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,9,5.0,1,False,26.43013698630137,1,1.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,83.33,6,6.0,213.0,26.0,3.0,1.0,0.0,275.0,0.0,0.0,99.0,35.5,77.45,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32744,794713,2023-02-18 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,6,16,0.0,0.0,9523.0,1,28,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,32,1.0,1,True,26.09041095890411,6,6.0,159.0,12.0,6.0,0.0,1.0,187.0,1.0,0.0,115.0,26.5,85.02,15,14.0,343.0,40.0,10.0,1.0,1.0,360.0,2.0,0.0,115.0,24.5,95.27,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32745,794713,2023-02-17 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,6,16,0.0,0.0,9522.0,1,30,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,32,16.0,1,True,26.087671232876712,5,5.0,47.0,8.0,0.0,0.0,0.0,57.0,1.0,0.0,27.0,9.4,82.45,15,14.0,343.0,40.0,10.0,1.0,1.0,360.0,2.0,0.0,115.0,24.5,95.27,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32746,794713,2023-02-27 06:00:00,32,0,2439,2.0,1,1,1,0,0,0,1,6,16,0.0,0.0,9532.0,1,20,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,27,56.0,1,False,26.115068493150684,10,10.0,235.0,27.0,3.0,2.0,0.0,278.0,2.0,0.0,56.0,23.5,84.53,7,7.0,128.0,11.0,1.0,2.0,0.0,169.0,1.0,0.0,56.0,18.28,75.73,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32750,794713,2023-05-01 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,2,6,16,0.0,0.0,9595.0,1,27,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,32,1.0,1,True,26.28767123287671,10,9.0,156.0,16.0,4.0,1.0,0.0,210.0,0.0,0.0,50.0,17.33,74.28,15,14.0,343.0,40.0,10.0,1.0,1.0,360.0,2.0,0.0,115.0,24.5,95.27,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32751,794713,2023-03-02 06:00:00,32,27,2439,2.0,1,0,1,0,0,0,1,6,16,0.0,0.0,9535.0,1,27,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,27,5.0,1,False,26.123287671232877,10,9.0,156.0,16.0,4.0,1.0,0.0,210.0,0.0,0.0,50.0,17.33,74.28,7,7.0,128.0,11.0,1.0,2.0,0.0,169.0,1.0,0.0,56.0,18.28,75.73,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32753,794713,2023-06-20 07:00:00,32,0,1904,2.0,1,1,1,0,0,0,1,6,16,0.0,0.0,9645.0,1,11,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,9,39.0,1,False,26.424657534246574,5,5.0,188.0,14.0,5.0,1.0,0.0,255.0,0.0,0.0,84.0,37.6,73.72,6,6.0,213.0,26.0,3.0,1.0,0.0,275.0,0.0,0.0,99.0,35.5,77.45,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32755,794713,2023-02-21 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,6,16,0.0,0.0,9526.0,1,30,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,32,1.0,1,True,26.0986301369863,5,5.0,47.0,8.0,0.0,0.0,0.0,57.0,1.0,0.0,27.0,9.4,82.45,15,14.0,343.0,40.0,10.0,1.0,1.0,360.0,2.0,0.0,115.0,24.5,95.27,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32756,794713,2023-02-14 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,6,16,0.0,0.0,9519.0,1,28,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,32,115.0,1,True,26.07945205479452,6,6.0,159.0,12.0,6.0,0.0,1.0,187.0,1.0,0.0,115.0,26.5,85.02,15,14.0,343.0,40.0,10.0,1.0,1.0,360.0,2.0,0.0,115.0,24.5,95.27,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32760,794713,2023-08-30 09:30:00,32,7,1597,2.0,2,0,1,0,0,0,1,6,16,0.0,0.0,9716.0,1,7,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,7,8.0,1,False,26.61917808219178,1,1.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,8.0,200.0,1,1.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,8.0,200.0,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32761,794713,2023-07-02 07:00:00,32,0,1904,2.0,1,1,1,0,0,0,1,6,16,0.0,0.0,9657.0,1,27,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,9,35.0,1,False,26.457534246575342,10,9.0,156.0,16.0,4.0,1.0,0.0,210.0,0.0,0.0,50.0,17.33,74.28,6,6.0,213.0,26.0,3.0,1.0,0.0,275.0,0.0,0.0,99.0,35.5,77.45,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32762,794713,2023-03-13 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,6,16,0.0,0.0,9546.0,1,20,46,45.0,1032.0,106.0,22.0,6.0,6.0,1.0,1271.0,6.0,0.0,115.0,22.93,81.19,32,33.0,1,True,26.153424657534245,10,10.0,235.0,27.0,3.0,2.0,0.0,278.0,2.0,0.0,56.0,23.5,84.53,15,14.0,343.0,40.0,10.0,1.0,1.0,360.0,2.0,0.0,115.0,24.5,95.27,39.0,39.0,970.0,100.0,21.0,6.0,1.0,1179.0,5.0,0.0,115.0,24.87,82.27
32768,1058514,2023-03-16 03:15:00,32,32,1939,2.0,1,0,1,0,9,0,1,9,16,0.0,0.0,7937.0,2,27,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,32,0.0,1,True,21.745205479452054,9,9.0,144.0,19.0,0.0,1.0,0.0,205.0,2.0,1.0,88.0,18.0,70.24,13,13.0,379.0,46.0,7.0,3.0,1.0,444.0,4.0,2.0,110.0,34.45,85.36,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32769,1058514,2023-03-03 06:00:00,32,0,2439,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,7924.0,2,20,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,27,86.0,1,False,21.70958904109589,8,8.0,344.0,32.0,6.0,2.0,1.0,400.0,0.0,2.0,110.0,57.33,86.0,7,7.0,178.0,12.0,1.0,1.0,0.0,259.0,0.0,1.0,86.0,29.66,68.72,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32771,1058514,2023-06-22 07:00:00,32,0,260,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,8035.0,2,4,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,9,28.0,1,False,22.013698630136986,1,1.0,28.0,3.0,0.0,0.0,0.0,36.0,0.0,0.0,28.0,28.0,77.77,4,4.0,106.0,12.0,0.0,1.0,0.0,154.0,1.0,0.0,66.0,26.5,68.83,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32774,1058514,2023-02-18 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,7911.0,2,28,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,32,81.0,1,True,21.673972602739727,6,6.0,156.0,19.0,2.0,1.0,0.0,211.0,1.0,0.0,81.0,26.0,73.93,13,13.0,379.0,46.0,7.0,3.0,1.0,444.0,4.0,2.0,110.0,34.45,85.36,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32775,1058514,2023-02-17 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,7910.0,2,30,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,32,9.0,1,True,21.671232876712327,6,6.0,140.0,20.0,1.0,1.0,0.0,171.0,0.0,0.0,71.0,23.33,81.87,13,13.0,379.0,46.0,7.0,3.0,1.0,444.0,4.0,2.0,110.0,34.45,85.36,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32776,1058514,2023-02-27 06:00:00,32,0,2439,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,7920.0,2,20,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,27,44.0,1,False,21.698630136986303,8,8.0,344.0,32.0,6.0,2.0,1.0,400.0,0.0,2.0,110.0,57.33,86.0,7,7.0,178.0,12.0,1.0,1.0,0.0,259.0,0.0,1.0,86.0,29.66,68.72,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32779,1058514,2023-05-01 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,2,9,16,0.0,0.0,7983.0,2,27,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,32,8.0,1,True,21.87123287671233,9,9.0,144.0,19.0,0.0,1.0,0.0,205.0,2.0,1.0,88.0,18.0,70.24,13,13.0,379.0,46.0,7.0,3.0,1.0,444.0,4.0,2.0,110.0,34.45,85.36,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32780,1058514,2023-03-02 06:00:00,32,27,2439,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,7923.0,2,27,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,27,17.0,1,False,21.706849315068492,9,9.0,144.0,19.0,0.0,1.0,0.0,205.0,2.0,1.0,88.0,18.0,70.24,7,7.0,178.0,12.0,1.0,1.0,0.0,259.0,0.0,1.0,86.0,29.66,68.72,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32782,1058514,2023-06-20 07:00:00,32,0,1904,2.0,1,1,1,0,0,0,1,9,16,0.0,0.0,8033.0,2,11,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,9,12.0,1,False,22.008219178082193,5,5.0,117.0,13.0,0.0,1.0,0.0,154.0,0.0,0.0,61.0,23.4,75.97,4,4.0,106.0,12.0,0.0,1.0,0.0,154.0,1.0,0.0,66.0,26.5,68.83,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32784,1058514,2023-02-21 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,7914.0,2,30,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,32,12.0,1,True,21.682191780821917,6,6.0,140.0,20.0,1.0,1.0,0.0,171.0,0.0,0.0,71.0,23.33,81.87,13,13.0,379.0,46.0,7.0,3.0,1.0,444.0,4.0,2.0,110.0,34.45,85.36,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
32785,1058514,2023-02-14 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,7907.0,2,28,43,43.0,1250.0,143.0,11.0,10.0,10.0,1.0,1633.0,5.0,3.0,110.0,31.25,76.54,32,0.0,1,True,21.663013698630138,6,6.0,156.0,19.0,2.0,1.0,0.0,211.0,1.0,0.0,81.0,26.0,73.93,13,13.0,379.0,46.0,7.0,3.0,1.0,444.0,4.0,2.0,110.0,34.45,85.36,42.0,42.0,1243.0,142.0,11.0,10.0,1.0,1623.0,5.0,3.0,110.0,31.87,76.58
